"game_id","season","type","date_time","away_team_id","home_team_id","away_goals","home_goals","outcome","home_rink_side_start","venue","venue_link","venue_time_zone_id","venue_time_zone_offset","venue_time_zone_tz"
"2013020444","20132014","R",2013-12-08,"1","3",4,3,"away win OT","right","Madison Square Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013021105","20132014","R",2014-03-29,"18","25",3,7,"home win REG","right","American Airlines Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2012020364","20122013","R",2013-03-10,"20","26",2,6,"home win REG","right","Staples Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2012020018","20122013","R",2013-01-21,"22","23",3,2,"away win SO","right","Rogers Arena","/api/v1/venues/null","America/Vancouver",-7,"PDT"
"2013020357","20132014","R",2013-11-26,"52","1",3,1,"away win REG","left","Prudential Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020532","20132014","R",2013-12-20,"22","21",2,4,"home win REG","right","Pepsi Center","/api/v1/venues/null","America/Denver",-6,"MDT"
"2013021017","20132014","R",2014-03-16,"21","9",3,1,"away win REG","left","Canadian Tire Centre","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012020439","20122013","R",2013-03-20,"30","17",4,2,"away win REG","right","Joe Louis Arena","/api/v1/venues/null","America/Detroit",-4,"EDT"
"2013021128","20132014","R",2014-04-01,"30","26",3,2,"away win REG","right","Staples Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2012020681","20122013","R",2013-04-23,"8","1",2,3,"home win REG","left","Prudential Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013021079","20132014","R",2014-03-25,"19","10",5,3,"away win REG","right","Air Canada Centre","/api/v1/venues/null","America/Toronto",-4,"EDT"
"2013020956","20132014","R",2014-03-09,"6","14",4,3,"away win SO","left","Tampa Bay Times Forum","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020549","20132014","R",2013-12-22,"19","22",6,0,"away win REG","left","Rexall Place","/api/v1/venues/null","America/Edmonton",-6,"MDT"
"2012020204","20122013","R",2013-02-16,"29","26",1,2,"home win REG","right","Staples Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2013020408","20132014","R",2013-12-03,"4","30",0,2,"home win REG","right","Xcel Energy Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2013020445","20132014","R",2013-12-08,"24","19",5,2,"away win REG","left","Scottrade Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2013020723","20132014","R",2014-01-18,"3","9",4,1,"away win REG","left","Canadian Tire Centre","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012020381","20122013","R",2013-03-12,"14","13",3,2,"away win REG","right","BB&T Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020628","20132014","R",2014-01-05,"1","7",1,2,"home win REG","left","First Niagara Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012020141","20122013","R",2013-02-08,"8","7",4,5,"home win SO","left","First Niagara Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020692","20132014","R",2014-01-14,"20","12",2,0,"away win REG","right","PNC Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020418","20132014","R",2013-12-04,"26","24",3,2,"away win SO","left","Honda Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2013020299","20132014","R",2013-11-17,"16","18",2,7,"home win REG","left","Bridgestone Arena","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2013020280","20132014","R",2013-11-15,"27","16",4,5,"home win SO","right","United Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2012020212","20122013","R",2013-02-17,"5","7",4,3,"away win REG","left","First Niagara Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012020590","20122013","R",2013-04-10,"26","25",1,5,"home win REG","right","American Airlines Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2013021049","20132014","R",2014-03-21,"15","26",1,2,"home win SO","right","Staples Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2013020403","20132014","R",2013-12-01,"23","12",3,2,"away win REG","right","PNC Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020197","20132014","R",2013-11-02,"21","25",3,2,"away win OT","right","American Airlines Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2013020918","20132014","R",2014-03-03,"19","27",4,2,"away win REG",NA,"Jobing.com Arena","/api/v1/venues/null","America/Phoenix",-7,"MST"
"2012020182","20122013","R",2013-02-13,"15","13",6,5,"away win OT","right","BB&T Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020410","20132014","R",2013-12-04,"28","10",4,2,"away win REG","right","Air Canada Centre","/api/v1/venues/null","America/Toronto",-4,"EDT"
"2012020050","20122013","R",2013-01-26,"2","6",2,4,"home win REG","left","TD Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020557","20132014","R",2013-12-24,"5","9",0,5,"home win REG","left","Canadian Tire Centre","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020773","20132014","R",2014-01-25,"18","20",4,5,"home win SO","right","Scotiabank Saddledome","/api/v1/venues/null","America/Denver",-6,"MDT"
"2012020546","20122013","R",2013-04-04,"14","12",5,0,"away win REG","right","PNC Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012020552","20122013","R",2013-04-05,"30","26",0,3,"home win REG","right","Staples Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2013020434","20132014","R",2013-12-07,"30","29",0,4,"home win REG","left","Nationwide Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013021096","20132014","R",2014-03-27,"2","14",2,3,"home win SO","left","Tampa Bay Times Forum","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012020009","20122013","R",2013-01-20,"17","19",0,6,"home win REG","left","Scottrade Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2013020760","20132014","R",2014-01-24,"19","3",2,1,"away win REG","right","Madison Square Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020178","20132014","R",2013-10-29,"25","8",1,2,"home win REG","right","Centre Bell","/api/v1/venues/null","America/Montreal",-4,"EDT"
"2013020252","20132014","R",2013-11-10,"16","25",5,2,"away win REG","right","American Airlines Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2013020153","20132014","R",2013-10-26,"23","19",3,2,"away win OT","left","Scottrade Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2013021027","20132014","R",2014-03-18,"30","2",6,0,"away win REG","left","Nassau Coliseum","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020250","20132014","R",2013-11-10,"2","29",2,5,"home win REG","left","Nationwide Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012020521","20122013","R",2013-03-31,"15","4",4,5,"home win OT","right","Wells Fargo Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020874","20132014","R",2014-02-08,"9","6",2,7,"home win REG","left","TD Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2012020417","20122013","R",2013-03-17,"28","26",2,5,"home win REG","right","Staples Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2012020708","20122013","R",2013-04-27,"8","10",4,1,"away win REG","right","Air Canada Centre","/api/v1/venues/null","America/Toronto",-4,"EDT"
"2012020396","20122013","R",2013-03-15,"3","52",1,3,"home win REG","right","MTS Centre","/api/v1/venues/null","America/Winnipeg",-5,"CDT"
"2012020717","20122013","R",2013-04-27,"17","25",3,0,"away win REG","right","American Airlines Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2012020167","20122013","R",2013-02-10,"22","29",3,1,"away win REG","left","Nationwide Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020859","20132014","R",2014-02-07,"52","15",2,4,"home win REG","right","Verizon Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020707","20132014","R",2014-01-16,"7","10",3,4,"home win SO","right","Air Canada Centre","/api/v1/venues/null","America/Toronto",-4,"EDT"
"2012020108","20122013","R",2013-02-02,"1","5",1,5,"home win REG","left","CONSOL Energy Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020987","20132014","R",2014-03-13,"16","21",2,3,"home win REG","right","Pepsi Center","/api/v1/venues/null","America/Denver",-6,"MDT"
"2013020196","20132014","R",2013-11-02,"8","30",3,4,"home win REG","right","Xcel Energy Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2012020598","20122013","R",2013-04-11,"9","4",3,1,"away win REG","right","Wells Fargo Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020661","20132014","R",2014-01-10,"25","1",0,1,"home win REG","left","Prudential Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020868","20132014","R",2014-02-08,"3","5",4,3,"away win SO","left","CONSOL Energy Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2013020203","20132014","R",2013-11-02,"4","1",1,0,"away win REG","left","Prudential Center","/api/v1/venues/null","America/New_York",-4,"EDT"
